,Date,Tweet
118,2022-05-22 15:40:02+00:00,"In Opinion

@tomfriedman writes about an off the record lunch he had with President Biden at the White House: ""I could hear it between the lines: He’s worried that while he has reunited the West, he may not be able to reunite America."" https://t.co/XM0g5RXVf4"
119,2022-05-22 15:25:03+00:00,"The soccer teams that share Milan's iconic San Siro, which has hosted two World Cups and four European finals, want to replace it with a more modern arena. But not everyone is ready to see it go. https://t.co/aIZbyJZoYt"
120,2022-05-22 15:10:02+00:00,"In March and April, the photojournalist Paolo Pellegrin made a 4,000-mile journey through war-torn Ukraine with the writer James Verini for an article about Kharkiv, the city on the country’s eastern flank that has been devastated by Russian shelling. https://t.co/EkpMFW36iX"
121,2022-05-22 14:55:06+00:00,Read six takeaways from what a team of New York Times correspondents learned about what Haiti was forced to pay after overthrowing France during the modern world’s most successful slave revolt — and what it has cost Haitians to be free. https://t.co/g1xsirYmM2 https://t.co/2CPqlZWMPU
122,2022-05-22 14:40:05+00:00,"At least 357 sitting Republican legislators in closely contested battleground states have used the power of their office to discredit or try to overturn the results of the 2020 presidential election, according to a review by The New York Times. https://t.co/fM8SE0ZIWl"
123,2022-05-22 14:36:05+00:00,"A civil suit accusing Bill Cosby of assaulting a teenager at the Playboy Mansion in the 1970s, which he denies, will be the first to head to court since his criminal conviction was overturned last year. https://t.co/0whGfl8Krc"
124,2022-05-22 14:25:02+00:00,"As City and Liverpool take aim at the title and Arsenal and Spurs settle the last Champions League place, Leeds is playing for its Premier League life on the final day of the season. https://t.co/brRXXG6IrX"
125,2022-05-22 13:55:01+00:00,"What should you read this summer?

Here's our guide to some of the biggest summer books, including a coming-of-age story in the Canary Islands and Werner Herzog’s debut novel. https://t.co/ctrIsrQxCY"
126,2022-05-22 13:40:08+00:00,"Lucy Calkins, a leading literacy expert, has rewritten her curriculum to include a fuller embrace of phonics. It's built on a vision of children as natural readers, and it has been wildly popular and profitable. But critics may not be appeased. https://t.co/ZQJVmQyoSo"
127,2022-05-22 13:25:07+00:00,"In 1791, enslaved Haitians ousted the French in the first successful slave rebellion in the modern world. Two decades later, the French returned with an ultimatum: face another war or pay cash for freedom. The amount paid has remained a mystery, until now. https://t.co/CsQzIia3ye https://t.co/rGbIOGWjko"
128,2022-05-22 12:56:02+00:00,"Kate McKinnon, Pete Davidson and Aidy Bryant each got to take a victory lap in the “Saturday Night Live” season finale. https://t.co/s9XrPJjLF5"
129,2022-05-22 12:25:03+00:00,"The Spice Girls first topped the charts 25 years ago, but their legacy is still being written. Join Spice Girl @MelanieCmusic and the reporters @jen_harlan and @/Alisha__g as they discuss the group’s cultural impact. DM questions to @nytimesevents. https://t.co/8HiYKzZvbf"
130,2022-05-22 11:25:06+00:00,"France's Loire Valley has long been beloved for its fairy tale castles. But the region has new attractions, including forest-bathing experiences, horseback riding and a Michelin-starred restaurant on a sprawling estate.
https://t.co/mTaofWthZp"
131,2022-05-22 10:25:03+00:00,"For one Ukrainian American home cook, recording and sharing the dishes she grew up eating in Mariupol is an act of resistance. https://t.co/BFujWAXCU6"
132,2022-05-22 09:25:04+00:00,"Did you know there are libraries that will loan you skateboards, board games, telescopes, craft supplies, and more for free? @wirecutter has a list of locations across the country where you can borrow more than just books. https://t.co/zDbRfjlJ7c"
133,2022-05-22 08:25:03+00:00,"In Romania, “rewilding” is aiding the reintroduction of key animal species, including bison, which visitors can track in the country’s forests and meadows. https://t.co/aH4TzOz0wv"
134,2022-05-22 07:25:01+00:00,"During the hours you spend in bed every night, your sheets collect skin flakes, an assortment of bodily fluids and oils, dust, dust mites, and (if you have a cat or dog) pet hair. The experts @wirecutter have tips for getting rid of all that gunk.
https://t.co/OfCe0C9Sg0"
135,2022-05-22 06:25:06+00:00,"“The title of ‘Downton Abbey: A New Era’ pledges that change has arrived at the Grantham family’s mansion,” our reviewer writes. But this sequel “still rests most of its extravagant weight on cozy familiarity.” https://t.co/Ux8NvK5uwi"
136,2022-05-22 05:25:01+00:00,"His girlfriend wants an open relationship. Does he?

In this week's Social Q's, a reader is trying to figure out whether he’s willing to abandon exclusivity. https://t.co/ypgVnE64fd"
137,2022-05-22 04:25:03+00:00,A burner browser can keep sensitive searches out of your history and detached from your online accounts. The security experts @wirecutter can help you set this tool up in a few easy steps. https://t.co/SUuPMhi42G
138,2022-05-22 03:30:03+00:00,"For decades, a Roman statue at a Minneapolis museum was thought to have been rescued from the seas off Italy. Now, Italian authorities are ordering the statue's return, asserting it was illegally excavated from a site near Pompeii in the 1970s. https://t.co/CezGBZs7Gb"
139,2022-05-22 03:25:04+00:00,"If it's been a while since you were last in Los Angeles, there's a slew of just-opened restaurants, bars and exhibitions waiting for you. Here's what's new and noteworthy. https://t.co/HKQ7JHKAY7"
140,2022-05-22 02:26:01+00:00,A reader is trying to figure out whether he’s willing to abandon exclusivity. https://t.co/QlRmV1mbE8
141,2022-05-22 02:25:06+00:00,"Kenneth Welsh, a prolific actor best known for his portrayal of the murderous, unhinged villain Windom Earle on the hit early-1990s TV series “Twin Peaks,” has died at 80. He featured in some of the show's darker, more sadistic scenes and story lines. https://t.co/cRFnU3hXo1"
142,2022-05-22 01:25:05+00:00,"Mullets refuse to be any one thing, sitting at the midpoint between long and short, masculine and feminine and tasteful and tacky. But if an inability to categorize causes discomfort in some, this sort of in-betweenness is just what some are looking for. https://t.co/qwbO8SEjWs"
143,2022-05-22 00:25:07+00:00,"On “Harry’s House,” his third solo album, Harry Styles often sings from a perspective that is a combination of a prematurely wise elder, a personal cheerleader and a pro bono therapist.

Read our review: https://t.co/wcnYGakXxZ"
144,2022-05-22 00:15:07+00:00,The men’s tennis tour stripped Wimbledon of ranking points this year in response to its ban on Russian and Belarusian players. The move effectively makes the oldest of the four Grand Slam tournaments an exhibition event for the men. https://t.co/AGGOa1FjTQ
145,2022-05-21 23:25:02+00:00,"The $40 billion package of new aid for Ukraine, signed by President Biden on Saturday, is nearly evenly divided between military and humanitarian aid. Here's what's in it. https://t.co/KXPyNashqb"
146,2022-05-21 23:15:03+00:00,"Karine Jean-Pierre, the new White House press secretary, was raised in an immigrant family with ""so many secrets."" Now she occupies one of the most scrutinized jobs in American politics. https://t.co/14RGFiEmdJ https://t.co/bXWgInaPMe"
147,2022-05-21 22:55:02+00:00,"Baz Luhrmann dreams big. He did not want to make a mere biopic of Elvis, but a wildly ambitious movie about race and sex and class and music in America through three decades. And he's bracing for an intense reaction. https://t.co/jPiB3O61cJ"
148,2022-05-21 22:40:06+00:00,"“They are beautiful for us, and we, in turn, give them an audience whose approval they actually desire. Attention surely makes a celebrity’s life hell, but its absence brings a hell of another kind,” B.D. McClay writes in @NYTMag. https://t.co/5ixTkHPDCv"
149,2022-05-21 22:40:04+00:00,"Jack Welch, the onetime ""manager of the century"" at GE, paved the way for CEOs to moonlight as internet trolls. When Donald Trump is elected president and Elon Musk negotiates his Twitter deal by using the poop emoji, this is the world Welch helped create. https://t.co/g78XuiDtXK"
150,2022-05-21 22:25:03+00:00,"Professional athletes have always been attracted to acting, from Jackie Robinson to Shaq to The Rock. On Still Processing, @Wesley_Morris and Bill Simmons hash out the best and worst performances since the 1950s. Listen now. https://t.co/duqiChrVkP"
151,2022-05-21 22:15:03+00:00,"Waist trainers — corset-like, compression garments — have been branded as tools for weight loss and maintaining an hourglass body shape. But can they actually do that? Here’s what experts say.https://t.co/xmLMcXL7X4"
152,2022-05-21 21:59:15+00:00,Over 38 million people in the U.S. were under a heat advisory Saturday. It’s only a taste of what’s likely to be a hotter-than-average summer. https://t.co/Y578psMFAT
153,2022-05-21 21:55:02+00:00,"Traumatized by war and sexual assaults, some U.S. veterans and their spouses are seeking help in a Mexican clinic that treats depression and addiction with potent hallucinogens like toad poison. https://t.co/gZO8kkfTCX https://t.co/ojCNDFC80V"
154,2022-05-21 21:40:06+00:00,A New York state court formally approved a new congressional map late Friday that could cause chaos for Democrats — paving the way for losses this fall and forcing some of the party’s most prominent incumbents to face off in primary matches. https://t.co/tJJsCcJuiP
155,2022-05-21 21:25:09+00:00,Here's what readers had to say about our series on Haiti's quest for freedom. Read and join the conversation here: https://t.co/aQRb9bFhAu https://t.co/YV0CXw9K54
156,2022-05-21 21:15:02+00:00,"In a sign of growing concern about the spread of new coronavirus infections, the CDC is now saying that all people 50 or older should get a second booster shot if at least four months have passed since their first booster dose. https://t.co/2G25x4QEmX"
157,2022-05-21 20:55:05+00:00,"In Opinion

Palliative medicine physician @SunitaPuriMD writes about those who died because of Covid's disruption to health care: ""Their stories drew too little public attention, and their deaths, in the shadows, will probably remain uncounted forever."" https://t.co/L7Hzo55h4y"
158,2022-05-21 20:42:42+00:00,"Major wildfires are burning across the West, and some growing uncontrollably. Track them here. https://t.co/oUk6O43GUH"
159,2022-05-21 20:40:06+00:00,"Anthony Albanese, the Labor leader, will become Australia’s next prime minister after his party’s Election Day victory. https://t.co/hFO1YZzifu https://t.co/F7fmDlJzYW"
160,2022-05-21 20:25:05+00:00,"When heat and humidity rise, humans can get heat stroke. So can their pets.

But it is preventable. Here’s what to know. https://t.co/vreAsCcdCC https://t.co/ihkPnJeoDd"
161,2022-05-21 20:15:03+00:00,"Tom Cruise was 24 when ""Top Gun"" made him box office royalty, and he has basically stayed there since. Today, he represents a kind of movie star who no longer really exists — the kind that, for decades, box office blockbusters were built around. https://t.co/Ct2TbiwWvG"
162,2022-05-21 19:55:03+00:00,Senator Mitch McConnell is out to prove that Trump-inspired isolationism hasn’t taken over the Republican Party. Can he succeed? https://t.co/Xjsceq7LoT
163,2022-05-21 19:40:10+00:00,Three Democrats running to become New York’s lieutenant governor have Latino roots. But Antonio Delgado — who Gov. Kathy Hochul picked as her new running mate — is being challenged for his claim to the heritage. https://t.co/2zjlcN5AQK
164,2022-05-21 19:30:04+00:00,"For @NYTMag, James Verini and the photojournalist Paolo Pellegrin made a 4,000-mile journey through war-torn Ukraine for a story about life in Kharkiv. In a city 25 miles from the Russian border, they found how Ukrainians have forged a new wartime culture. https://t.co/u5Mco91jnb"
165,2022-05-21 19:25:03+00:00,"Our Haiti series was the work of four reporters and over a dozen historians and researchers. We examined thousands of pages of original documents, and hundreds of books and articles. Here’s a look at some sources we used and how we reached our conclusions. https://t.co/og6vpkO70q"
