"","X","Date","text"
"20410",20409,"2021-12-27 01:00:00+00:00","NY Times' Nikole Hannah-Jones says she 'doesn't understand' why parents should have say in kids' education

https://t.co/XXQUWiCXx4"
"20411",20410,"2021-12-27 00:30:00+00:00","Man allegedly shoots parents Christmas morning in Long Island home

https://t.co/Rgy8ikres4"
"20412",20411,"2021-12-27 00:00:00+00:00","U.S. Navy warship remains in port after COVID-19 breaks out among '100% immunized' crew

https://t.co/kpt4hHqeac"
"20413",20412,"2021-12-26 23:30:00+00:00","Mainstream media fume over dad saying 'Let's Go Brandon' to Biden: 'Vulgar,' 'right-wing slur'

https://t.co/YwICLH2i7j"
"20414",20413,"2021-12-26 23:00:00+00:00","1619 Project founder says she's not a professional educator despite being college faculty member

https://t.co/5pm4rICPQm"
"20415",20414,"2021-12-26 22:50:19+00:00","BREAKING: Roe v. Wade lawyer dies, former student says; as Supreme Court reconsiders landmark abortion case

https://t.co/G0mth2PE8X"
"20416",20415,"2021-12-26 22:30:00+00:00","Pentagon to cut stateside cost-of-living stipend for thousands of troops in 2022

https://t.co/K7Oet9Vtda"
"20417",20416,"2021-12-26 22:00:01+00:00","Teen dies after falling overboard from cruise ship returning to Miami

https://t.co/TFCWhKlGAQ"
"20418",20417,"2021-12-26 21:30:00+00:00","Harris fires back at Democrats’ claims she’s being ‘set up to fail’

https://t.co/Hy520RTETP"
"20419",20418,"2021-12-26 21:23:11+00:00","Virginia rest stop shooting puts 4 in hospital, suspect found dead: police

https://t.co/PtvHB14elm"
"20420",20419,"2021-12-26 21:00:00+00:00","Kylie Jenner shares first Instagram post since Travis Scott's Astroworld Festival tragedy

https://t.co/4MIOOMwMbu"
"20421",20420,"2021-12-26 20:30:00+00:00","Russia withdraws 10,000 troops from Ukrainian border ahead of planned negotiations next month

https://t.co/Xeq7zvh22h"
"20422",20421,"2021-12-26 20:15:25+00:00","Miami Herald op-ed suggests Florida omicron outbreak occurred because Gov. DeSantis acted 'selfishly'

https://t.co/mDjV5UoHHX"
"20423",20422,"2021-12-26 20:00:01+00:00","France COVID cases surge to 100,000

https://t.co/kMa034qmHm"
"20424",20423,"2021-12-26 19:30:00+00:00","Pro boxer Danny Kelly Jr killed in possible Maryland road rage incident, police say

https://t.co/9giI10F1WN"
"20425",20424,"2021-12-26 19:07:01+00:00","Man who doesn’t like whisky sells 4,000-piece mini whisky bottle collection for $40K https://t.co/wV5iQ369T0"
"20426",20425,"2021-12-26 18:35:45+00:00","49ers' John Lynch admits to 'accidentally and unknowingly' liking negative Jimmy Garoppolo tweet https://t.co/SWY8qWSNW7"
"20427",20426,"2021-12-26 18:05:40+00:00","Sen Cramer: Joe Manchin may have just saved the Democratic Party https://t.co/Sy7BBXLjeX"
"20428",20427,"2021-12-26 17:57:12+00:00","Cowboys' Amari Cooper hoping to get chance to jolt offense: 'We’re not really as explosive as we should be' https://t.co/30vgriuAgA"
"20429",20428,"2021-12-26 17:47:49+00:00","Huma Abedin reveals child services got involved after 'breaking point' in marriage to Anthony Weiner https://t.co/33DpEBzFV6"
"20430",20429,"2021-12-26 17:31:42+00:00","Health expert: School closures 'shouldn't even be on the table' despite omicron https://t.co/GeVBIg50Hz"
"20431",20430,"2021-12-26 17:20:23+00:00","'1883' star Tim McGraw says working with wife Faith Hill enhances his performance: 'I better straighten up' https://t.co/4PwhbUoorj"
"20432",20431,"2021-12-26 16:21:02+00:00","Kyler Murray on Cardinals' recent struggles: 'It's bad football' https://t.co/ZRDsH364qU"
"20433",20432,"2021-12-26 15:57:25+00:00","Wanda Young of Motown's The Marvelettes, dead at 78 https://t.co/lHgcjfcNmf"
"20434",20433,"2021-12-26 15:20:17+00:00","Missouri police arrest woman who allegedly killed boyfriend with sword after taking meth on Christmas Eve https://t.co/8STmT6N3pe"
"20435",20434,"2021-12-26 15:02:24+00:00","Candy canes: Odd and interesting facts https://t.co/UQrvjs60yb"
"20436",20435,"2021-12-26 14:06:17+00:00","Man charged with murder after Florida real estate agent shot, killed https://t.co/X9r0gxFdZp"
"20437",20436,"2021-12-26 13:18:02+00:00","Connecticut coronavirus cases linked to Dem governor’s holiday party: reports https://t.co/eAXkwZondr"
"20438",20437,"2021-12-26 13:04:59+00:00","Birthplace of Jesus shut to foreign Christian pilgrims on Christmas because of omicron https://t.co/D5vKaFN1SN"
"20439",20438,"2021-12-26 12:46:06+00:00","Las Vegas cops discover severed head in cooler during arrest of suspect on totally different charges https://t.co/A0HyU7cpf5"
"20440",20439,"2021-12-26 12:30:00+00:00","Minnesota pileup on Interstate 94 involves as many as 50 vehicles: report

https://t.co/OODnxQG3Lm"
"20441",20440,"2021-12-26 12:10:00+00:00","Oregon caller to Biden defends ‘Let’s go, Brandon’ remark, claims he’s now getting threats: report https://t.co/FSqTiWCvO7"
"20442",20441,"2021-12-26 11:51:04+00:00","5 ways to mindfully choose a New Year's resolution https://t.co/g8PUoFTg4c"
"20443",20442,"2021-12-26 06:00:00+00:00","Olivia Munn, John Mulaney share first photo of son: 'I'm very in love with him'

https://t.co/rA31id8vYW"
"20444",20443,"2021-12-26 05:00:00+00:00","Best Christmas-themed TV episodes from 'Friends' to 'The Office'

https://t.co/IACS7usr5f"
"20445",20444,"2021-12-26 04:00:00+00:00","The stories behind the homes from your favorite holiday movies

https://t.co/aonSfSPWAr"
"20446",20445,"2021-12-26 03:30:00+00:00","Birthplace of Jesus shut to foreign Christian pilgrims on Christmas because of omicron

https://t.co/D5vKaFvr1f"
"20447",20446,"2021-12-26 03:05:29+00:00","West Virginia business leaders rally behind Manchin for opposing Biden's Build Back Better
https://t.co/eDjbzhi7LS"
"20448",20447,"2021-12-26 03:00:02+00:00","Rodgers breaks Favre's Packers record for career TD passes

https://t.co/jbfYEYepmk"
"20449",20448,"2021-12-26 02:30:00+00:00","Christmas morning house fire leaves father and two children dead, wife and oldest child injured

https://t.co/GVhujiBB60"
"20450",20449,"2021-12-26 02:00:00+00:00","Man hides Britain's largest model train set from girlfriend

https://t.co/hd1m76fvru"
"20451",20450,"2021-12-26 01:30:00+00:00","Queen Elizabeth remembers Prince Philip in Christmas speech, no mention of Meghan Markle, Prince Harry, Andrew

https://t.co/howo2sSoWa"
"20452",20451,"2021-12-26 01:00:01+00:00","Fallen Baltimore Officer Holley's family shares emotional Christmas Eve message: 'Forgiveness in God'

https://t.co/EtGfMHrD8E"
"20453",20452,"2021-12-26 00:30:00+00:00","Two Kentucky congregations hold joint service in lot between destroyed churches

https://t.co/zNpJ23caWU"
"20454",20453,"2021-12-26 00:00:00+00:00","Trudeau says western countries need to stand together against China

https://t.co/n0jutYykix"
"20455",20454,"2021-12-25 23:00:01+00:00","MSNBC columnist calls for end of NORAD Santa tracker 'out concern for Santa's safety' from US military

https://t.co/O5uMq4stf9"
"20456",20455,"2021-12-25 22:30:00+00:00","Kentucky Marine veteran raises thousands and donates Christmas surprise to storm victims

https://t.co/mVzHP6zgmI"
"20457",20456,"2021-12-25 22:00:01+00:00","NFL icon John Madden's revolutionary career celebrated in FOX Sports documentary

https://t.co/HbzCyLG9Wt"
"20458",20457,"2021-12-25 21:32:13+00:00","Ghislaine Maxwell turns 60 behind bars as verdict looms

https://t.co/D6FBoNWGQl"
"20459",20458,"2021-12-25 20:30:00+00:00","CNN religious commentator advises unvaccinated people not to attend church

https://t.co/ZktNN3U6hB"
"20460",20459,"2021-12-25 20:00:01+00:00","'A CHRISTMAS MIRACLE': Michigan firefighters save 82-year-old woman trapped in house fire

https://t.co/o7AnqJOlnM"
"20461",20460,"2021-12-25 19:09:18+00:00","Giants spread holiday cheer with team-record Christmas bonuses for support staff: report

https://t.co/GSToW5LCH6"
"20462",20461,"2021-12-25 18:42:08+00:00","Arnold Schwarzenegger donates 25 tiny homes to homeless California veterans https://t.co/rc08GANn11"
"20463",20462,"2021-12-25 17:54:51+00:00","White House turned down plan in October to boost COVID testing: report https://t.co/IMo7FNHhRT"
"20464",20463,"2021-12-25 17:33:00+00:00","Rooftop Revelations: Pastor Brooks spends Christmas on a Chicago rooftop, reminds everyone you can bounce back https://t.co/kajIJ5MROe"
"20465",20464,"2021-12-25 17:21:13+00:00","Armed intruder arrested on grounds of Windsor Castle where Queen is celebrating Christmas https://t.co/aA9SnZGI6V"
"20466",20465,"2021-12-25 17:18:53+00:00","Christmas 2021: Read Biden, Trump and Obama's Christmas messages to Americans https://t.co/ZSTXMr1KEc"
"20467",20466,"2021-12-25 16:43:35+00:00","NASA launches James Webb Space Telescope deep into space to see 'distant worlds' and back in time https://t.co/3RMmU4SeLA"
"20468",20467,"2021-12-25 16:31:32+00:00","Pennsylvania Christmas Eve shooting leaves 6 wounded inside home https://t.co/X8wD30dYzM"
"20469",20468,"2021-12-25 16:13:03+00:00","LeBron James posts COVID meme as NBA deals with outbreaks: 'Help me out folks' https://t.co/IkGzYoWver"
"20470",20469,"2021-12-25 15:52:25+00:00","Arizona man rear-ends girlfriend during chase, dies in wrong-way crash: Police https://t.co/O5legzkt4H"
"20471",20470,"2021-12-25 15:28:17+00:00","Maple almond butter gingerbread cookies by Justin’s for Christmas dessert https://t.co/8qvdwbqYgW"
"20472",20471,"2021-12-25 15:05:24+00:00","Does turkey really make you sleepy? https://t.co/ui7XnY95qT"
"20473",20472,"2021-12-25 14:58:11+00:00","Christmas Eve travel rebounds from 2020 COVID lows, number doubles despite Omicron fears https://t.co/z8OvzDHXvV"
"20474",20473,"2021-12-25 14:54:19+00:00","Mom modifies daughter's 'Elf on the Shelf' doll with functional wheelchair https://t.co/tiL7taQGWO"
"20475",20474,"2021-12-25 14:12:16+00:00","Texas high school shooter granted bond arrested for violating terms of release https://t.co/yv0dCQzxVJ"
"20476",20475,"2021-12-25 14:06:25+00:00","‘It’s a Wonderful Life’ star Karolyn Grimes reveals why she left Hollywood: ‘It became my past life’ https://t.co/PEL0opBF8T"
"20477",20476,"2021-12-25 13:47:54+00:00","Laci Peterson disappeared 19 years ago: The tragic case that sent family, public on crusade for justice https://t.co/dIl226UXQ5"
"20478",20477,"2021-12-25 13:26:09+00:00","Christmas 2021: Where in the United States is having a white Christmas? https://t.co/S3SvGovEeg"
"20479",20478,"2021-12-25 12:51:27+00:00","On Christmas Day, 'God gave us the greatest gift the world has ever received' https://t.co/WOmRuiQsvc"
"20480",20479,"2021-12-25 12:37:52+00:00","Ex-Boston College student pleads guilty to urging boyfriend to kill himself https://t.co/RJevbgIZ9a"
"20481",20480,"2021-12-25 11:00:00+00:00","Four suspects arrested in connection with killing during ‘follow-home’ robbery, LAPD says

https://t.co/W0hZdV1Apq"
"20482",20481,"2021-12-25 10:00:01+00:00","San Francisco leaders approve mayor's emergency plan to combat crime, drugs in Tenderloin area https://t.co/yYYjZZPlU9"
"20483",20482,"2021-12-25 08:00:02+00:00","GOP’s Elise Stefanik receives Christmas gift as Dem rival makes Twitter gaffe https://t.co/RUlFh539ky"
"20484",20483,"2021-12-25 07:00:00+00:00","Neil deGrasse Tyson ignites a Twitter backlash by calling out Santa and his reindeer on Christmas Eve

https://t.co/qu3U7rcFOw"
"20485",20484,"2021-12-25 06:00:00+00:00","Joe Biden’s nephew Cuffe Biden Owens, Meghan King split after 2 months of marriage: report

https://t.co/PzBSgu2DVa"
"20486",20485,"2021-12-25 05:00:01+00:00","Trump spokesman cooperating with Jan. 6 committee but fighting subpoena for financial records

https://t.co/H4rddhtQnF"
"20487",20486,"2021-12-25 04:00:01+00:00","Surfer killed in apparent great white shark attack off California coast on Christmas Eve

https://t.co/Ae7ZVtbI97"
"20488",20487,"2021-12-25 03:32:30+00:00","White House defends testing response amid shortage, saying it quadrupled at-home supply since September https://t.co/5yaZh11qyp"
"20489",20488,"2021-12-25 03:00:00+00:00","This viral 'Sugar Cookie Bread' recipe is perfect for sprinkle lovers: Here's how to make it

https://t.co/UHAg3bsvNY"
"20490",20489,"2021-12-25 02:00:01+00:00","Early-stage research suggests a milk protein combined with Benadryl may help fight COVID-19

https://t.co/oEdnVhXXBS"
"20491",20490,"2021-12-25 01:30:00+00:00","San Francisco leaders approve mayor's emergency plan to combat crime, drugs in Tenderloin area

https://t.co/yYYjZZxKvz"
"20492",20491,"2021-12-25 01:00:00+00:00","Claire Foy says she feels ‘exploited’ filming sex scenes in Hollywood: 'It's the grimmest thing you can do’

https://t.co/J0NRi5QPlG"
"20493",20492,"2021-12-25 00:30:00+00:00","NY Gov. Hochul shortens quarantine period for 'critical workforce': 'We need you again'

https://t.co/hflGZ7O3uf"
"20494",20493,"2021-12-25 00:00:01+00:00","Real life Grinch cave quickly books up ahead of Christmas

https://t.co/sLpcN189Ps"
"20495",20494,"2021-12-24 23:30:00+00:00","US churches canceling in-person Christmas services amid omicron surge

https://t.co/VsiImcXbcv"
"20496",20495,"2021-12-24 23:00:00+00:00","Girl, 14, killed by LAPD bullet in Burlington Coat Factory dressing room identified

https://t.co/Sc4IeB7HRD"
"20497",20496,"2021-12-24 22:30:00+00:00","California education official resigns for violating state policy by living in Texas: report

https://t.co/SeSMNBMJWY"
"20498",20497,"2021-12-24 22:00:01+00:00","Harris tests negative for COVID for second time after close contact with WH staffer

https://t.co/fVA8pODfx0"
"20499",20498,"2021-12-24 21:30:00+00:00","White House defends testing response amid shortage, saying it quadrupled at-home supply since September

https://t.co/5yaZh0JP9P"
"20500",20499,"2021-12-24 21:00:00+00:00","Husband of Illinois Dem state lawmaker fired legal gun at perps during carjacking: reports

https://t.co/2kgZkEgNnP"
"20501",20500,"2021-12-24 20:30:00+00:00","Rep. Byron Donalds details his first year in Congress and how 'crazy' 2021 was

https://t.co/LBpBe27ZuB"
"20502",20501,"2021-12-24 20:00:02+00:00","Mom preserves Christmas tree her son decorated before his death

https://t.co/yVcFwcyiw5"
"20503",20502,"2021-12-24 19:40:00+00:00","Dad tells Biden, 'Let's go Brandon' during Christmas Eve call — and Biden responds
https://t.co/jWbfgK1AxA"
"20504",20503,"2021-12-24 19:20:00+00:00","AEW attendee booted from show over transphobic sign aimed at barrier-breaking wrestler
https://t.co/UBrI1Uzq2M"
"20505",20504,"2021-12-24 19:00:01+00:00","NCAA basketball legend Muffet McGraw shades UConn, ESPN: 'That is absolutely complete bias there'
https://t.co/mabnT7wo3Q"
"20506",20505,"2021-12-24 18:40:00+00:00","Putin demands US assurances on security as Russia completes hypersonic weapons test
https://t.co/fW68Jr0ocE"
"20507",20506,"2021-12-24 18:20:00+00:00","Washington Football Team's Deshazor Everett involved in deadly single-car crash
https://t.co/YJ8D204mZy"
"20508",20507,"2021-12-24 18:00:02+00:00","Prosecutors request change to trucker's 110-year jail term after 4 million sign petition
https://t.co/pdGa9oYANn"
"20509",20508,"2021-12-24 17:40:00+00:00","Marine who criticized Afghan withdrawal, called for accountability discharged
https://t.co/kmRQbO8mlj"
"20510",20509,"2021-12-24 17:20:00+00:00","How tall is Santa Claus? Here’s how to answer that question for kids
https://t.co/KJuQKBW1rJ"
"20511",20510,"2021-12-24 17:00:01+00:00","The history of Santa Claus, his red suit and stand-out pop culture moments
https://t.co/zYBlejIp6x"
"20512",20511,"2021-12-24 16:40:00+00:00","What's the story with eggnog? Where it came from, how it's served
https://t.co/m83sGbECwU"
"20513",20512,"2021-12-24 16:20:00+00:00","Cabbage Patch Kids to Tickle Me Elmo: The Christmas toy gifts that made parents scramble
https://t.co/xrMDmvHqUq"
"20514",20513,"2021-12-24 16:00:02+00:00","Alec Baldwin thanks supporters after 'Rust' shooting, admits incident will 'never' fully be behind him
https://t.co/DoxMtm2h74"
"20515",20514,"2021-12-24 15:40:00+00:00","Mike Vrabel vows 10-win Titans team is 'not dead yet'
https://t.co/1fWEyTICKa"
"20516",20515,"2021-12-24 15:20:00+00:00","Oxford prosecutor releases alleged school shooter's drawings in case against parents
https://t.co/fVvTmUDjQx"
"20517",20516,"2021-12-24 14:57:03+00:00","Kourtney Kardashian, Kris Jenner release 'Jingle Bells' cover with Travis Barker in time for Christmas
https://t.co/zpuQquYnE3"
"20518",20517,"2021-12-24 14:56:44+00:00","White House lifting omicron travel ban on southern African countries amid spread in US
https://t.co/Rr0UngiNYk"
